"conditionHit_1go","conditionHit_2go","conditionHit_3go","conditionHit_4go","conditioncorReject_2go","conditioncorReject_3go","conditioncorReject_4go","scanner1","scanner2","scanner3","scanner4","scanner5","RelativeRMS_mean_c"
0,1,0,0,0,0,0,0,0,0,1,0,-0.04931625
0,0,1,0,0,0,0,0,0,0,1,0,-0.04931625
0,0,0,1,0,0,0,0,0,0,1,0,-0.04931625
0,0,0,0,1,0,0,0,0,0,1,0,-0.04931625
0,0,0,0,0,1,0,0,0,0,1,0,-0.04931625
0,0,0,0,0,0,1,0,0,0,1,0,-0.04931625
1,0,0,0,0,0,0,0,0,0,1,0,-0.00397735
0,1,0,0,0,0,0,0,0,0,1,0,-0.00397735
0,0,1,0,0,0,0,0,0,0,1,0,-0.00397735
0,0,0,1,0,0,0,0,0,0,1,0,-0.00397735
0,0,0,0,1,0,0,0,0,0,1,0,-0.00397735
0,0,0,0,0,1,0,0,0,0,1,0,-0.00397735
0,0,0,0,0,0,1,0,0,0,1,0,-0.00397735
1,0,0,0,0,0,0,0,1,0,0,0,0.01830895
0,1,0,0,0,0,0,0,1,0,0,0,0.01830895
0,0,1,0,0,0,0,0,1,0,0,0,0.01830895
0,0,0,1,0,0,0,0,1,0,0,0,0.01830895
0,0,0,0,1,0,0,0,1,0,0,0,0.01830895
0,0,0,0,0,1,0,0,1,0,0,0,0.01830895
0,0,0,0,0,0,1,0,1,0,0,0,0.01830895
1,0,0,0,0,0,0,0,1,0,0,0,0.05349295
0,1,0,0,0,0,0,0,1,0,0,0,0.05349295
0,0,1,0,0,0,0,0,1,0,0,0,0.05349295
0,0,0,1,0,0,0,0,1,0,0,0,0.05349295
0,0,0,0,1,0,0,0,1,0,0,0,0.05349295
0,0,0,0,0,1,0,0,1,0,0,0,0.05349295
0,0,0,0,0,0,1,0,1,0,0,0,0.05349295
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03962505
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03962505
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.03962505
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.03962505
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.03962505
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.03962505
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.03962505
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02762045
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02762045
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.02762045
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.02762045
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.02762045
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.02762045
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.02762045
1,0,0,0,0,0,0,0,1,0,0,0,-0.01568135
0,1,0,0,0,0,0,0,1,0,0,0,-0.01568135
0,0,1,0,0,0,0,0,1,0,0,0,-0.01568135
0,0,0,1,0,0,0,0,1,0,0,0,-0.01568135
0,0,0,0,1,0,0,0,1,0,0,0,-0.01568135
0,0,0,0,0,1,0,0,1,0,0,0,-0.01568135
0,0,0,0,0,0,1,0,1,0,0,0,-0.01568135
1,0,0,0,0,0,0,0,1,0,0,0,-0.00302175
0,1,0,0,0,0,0,0,1,0,0,0,-0.00302175
0,0,1,0,0,0,0,0,1,0,0,0,-0.00302175
0,0,0,1,0,0,0,0,1,0,0,0,-0.00302175
0,0,0,0,1,0,0,0,1,0,0,0,-0.00302175
0,0,0,0,0,1,0,0,1,0,0,0,-0.00302175
0,0,0,0,0,0,1,0,1,0,0,0,-0.00302175
1,0,0,0,0,0,0,0,1,0,0,0,-0.02373675
0,1,0,0,0,0,0,0,1,0,0,0,-0.02373675
0,0,1,0,0,0,0,0,1,0,0,0,-0.02373675
0,0,0,1,0,0,0,0,1,0,0,0,-0.02373675
0,0,0,0,1,0,0,0,1,0,0,0,-0.02373675
0,0,0,0,0,1,0,0,1,0,0,0,-0.02373675
0,0,0,0,0,0,1,0,1,0,0,0,-0.02373675
1,0,0,0,0,0,0,0,1,0,0,0,-0.00971915000000001
0,1,0,0,0,0,0,0,1,0,0,0,-0.00971915000000001
0,0,1,0,0,0,0,0,1,0,0,0,-0.00971915000000001
0,0,0,1,0,0,0,0,1,0,0,0,-0.00971915000000001
0,0,0,0,1,0,0,0,1,0,0,0,-0.00971915000000001
0,0,0,0,0,1,0,0,1,0,0,0,-0.00971915000000001
0,0,0,0,0,0,1,0,1,0,0,0,-0.00971915000000001
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.37281395
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.37281395
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.37281395
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.37281395
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.37281395
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.37281395
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.37281395
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.56564995
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.56564995
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.56564995
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.56564995
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.56564995
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.56564995
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.56564995
1,0,0,0,0,0,0,0,1,0,0,0,-0.03173665
0,1,0,0,0,0,0,0,1,0,0,0,-0.03173665
0,0,1,0,0,0,0,0,1,0,0,0,-0.03173665
0,0,0,1,0,0,0,0,1,0,0,0,-0.03173665
0,0,0,0,1,0,0,0,1,0,0,0,-0.03173665
0,0,0,0,0,1,0,0,1,0,0,0,-0.03173665
0,0,0,0,0,0,1,0,1,0,0,0,-0.03173665
1,0,0,0,0,0,0,0,1,0,0,0,-0.04079635
0,1,0,0,0,0,0,0,1,0,0,0,-0.04079635
0,0,1,0,0,0,0,0,1,0,0,0,-0.04079635
0,0,0,1,0,0,0,0,1,0,0,0,-0.04079635
0,0,0,0,1,0,0,0,1,0,0,0,-0.04079635
0,0,0,0,0,1,0,0,1,0,0,0,-0.04079635
0,0,0,0,0,0,1,0,1,0,0,0,-0.04079635
1,0,0,0,0,0,0,0,1,0,0,0,-0.03592135
0,1,0,0,0,0,0,0,1,0,0,0,-0.03592135
0,0,1,0,0,0,0,0,1,0,0,0,-0.03592135
0,0,0,1,0,0,0,0,1,0,0,0,-0.03592135
0,0,0,0,1,0,0,0,1,0,0,0,-0.03592135
0,0,0,0,0,1,0,0,1,0,0,0,-0.03592135
0,0,0,0,0,0,1,0,1,0,0,0,-0.03592135
1,0,0,0,0,0,0,0,0,0,1,0,0.23833595
0,1,0,0,0,0,0,0,0,0,1,0,0.23833595
0,0,1,0,0,0,0,0,0,0,1,0,0.23833595
0,0,0,1,0,0,0,0,0,0,1,0,0.23833595
0,0,0,0,1,0,0,0,0,0,1,0,0.23833595
0,0,0,0,0,1,0,0,0,0,1,0,0.23833595
0,0,0,0,0,0,1,0,0,0,1,0,0.23833595
1,0,0,0,0,0,0,0,0,0,1,0,0.14967395
0,1,0,0,0,0,0,0,0,0,1,0,0.14967395
0,0,1,0,0,0,0,0,0,0,1,0,0.14967395
0,0,0,1,0,0,0,0,0,0,1,0,0.14967395
0,0,0,0,1,0,0,0,0,0,1,0,0.14967395
0,0,0,0,0,1,0,0,0,0,1,0,0.14967395
0,0,0,0,0,0,1,0,0,0,1,0,0.14967395
1,0,0,0,0,0,0,0,0,0,1,0,-0.00441315
0,1,0,0,0,0,0,0,0,0,1,0,-0.00441315
0,0,1,0,0,0,0,0,0,0,1,0,-0.00441315
0,0,0,1,0,0,0,0,0,0,1,0,-0.00441315
0,0,0,0,1,0,0,0,0,0,1,0,-0.00441315
0,0,0,0,0,1,0,0,0,0,1,0,-0.00441315
0,0,0,0,0,0,1,0,0,0,1,0,-0.00441315
1,0,0,0,0,0,0,0,0,0,1,0,0.00235835
0,1,0,0,0,0,0,0,0,0,1,0,0.00235835
0,0,1,0,0,0,0,0,0,0,1,0,0.00235835
0,0,0,1,0,0,0,0,0,0,1,0,0.00235835
0,0,0,0,1,0,0,0,0,0,1,0,0.00235835
0,0,0,0,0,1,0,0,0,0,1,0,0.00235835
0,0,0,0,0,0,1,0,0,0,1,0,0.00235835
1,0,0,0,0,0,0,0,1,0,0,0,-0.05251135
0,1,0,0,0,0,0,0,1,0,0,0,-0.05251135
0,0,1,0,0,0,0,0,1,0,0,0,-0.05251135
0,0,0,1,0,0,0,0,1,0,0,0,-0.05251135
0,0,0,0,1,0,0,0,1,0,0,0,-0.05251135
0,0,0,0,0,1,0,0,1,0,0,0,-0.05251135
0,0,0,0,0,0,1,0,1,0,0,0,-0.05251135
1,0,0,0,0,0,0,0,1,0,0,0,-0.02249695
0,1,0,0,0,0,0,0,1,0,0,0,-0.02249695
0,0,1,0,0,0,0,0,1,0,0,0,-0.02249695
0,0,0,1,0,0,0,0,1,0,0,0,-0.02249695
0,0,0,0,1,0,0,0,1,0,0,0,-0.02249695
0,0,0,0,0,1,0,0,1,0,0,0,-0.02249695
0,0,0,0,0,0,1,0,1,0,0,0,-0.02249695
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.04131925
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.04131925
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.04131925
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.04131925
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.04131925
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.04131925
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.04131925
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02893155
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02893155
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.02893155
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.02893155
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.02893155
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.02893155
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.02893155
1,0,0,0,0,0,0,1,0,0,0,0,0.07763995
0,1,0,0,0,0,0,1,0,0,0,0,0.07763995
0,0,1,0,0,0,0,1,0,0,0,0,0.07763995
0,0,0,1,0,0,0,1,0,0,0,0,0.07763995
0,0,0,0,1,0,0,1,0,0,0,0,0.07763995
0,0,0,0,0,1,0,1,0,0,0,0,0.07763995
0,0,0,0,0,0,1,1,0,0,0,0,0.07763995
1,0,0,0,0,0,0,1,0,0,0,0,0.08657895
0,1,0,0,0,0,0,1,0,0,0,0,0.08657895
0,0,1,0,0,0,0,1,0,0,0,0,0.08657895
0,0,0,1,0,0,0,1,0,0,0,0,0.08657895
0,0,0,0,1,0,0,1,0,0,0,0,0.08657895
0,0,0,0,0,1,0,1,0,0,0,0,0.08657895
0,0,0,0,0,0,1,1,0,0,0,0,0.08657895
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.12357595
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.12357595
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.12357595
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.12357595
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.12357595
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.12357595
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.12357595
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.20271295
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.20271295
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.20271295
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.20271295
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.20271295
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.20271295
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.20271295
1,0,0,0,0,0,0,0,1,0,0,0,-0.02267495
0,1,0,0,0,0,0,0,1,0,0,0,-0.02267495
0,0,1,0,0,0,0,0,1,0,0,0,-0.02267495
0,0,0,1,0,0,0,0,1,0,0,0,-0.02267495
0,0,0,0,1,0,0,0,1,0,0,0,-0.02267495
0,0,0,0,0,1,0,0,1,0,0,0,-0.02267495
0,0,0,0,0,0,1,0,1,0,0,0,-0.02267495
1,0,0,0,0,0,0,0,1,0,0,0,-0.02818085
0,1,0,0,0,0,0,0,1,0,0,0,-0.02818085
0,0,1,0,0,0,0,0,1,0,0,0,-0.02818085
0,0,0,1,0,0,0,0,1,0,0,0,-0.02818085
0,0,0,0,1,0,0,0,1,0,0,0,-0.02818085
0,0,0,0,0,1,0,0,1,0,0,0,-0.02818085
0,0,0,0,0,0,1,0,1,0,0,0,-0.02818085
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.01160595
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.01160595
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.01160595
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.01160595
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.01160595
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.01160595
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.01160595
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0.13791895
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0.13791895
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0.13791895
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,0.13791895
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0.13791895
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,0.13791895
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0.13791895
1,0,0,0,0,0,0,0,1,0,0,0,0.07583895
0,1,0,0,0,0,0,0,1,0,0,0,0.07583895
0,0,1,0,0,0,0,0,1,0,0,0,0.07583895
0,0,0,1,0,0,0,0,1,0,0,0,0.07583895
0,0,0,0,1,0,0,0,1,0,0,0,0.07583895
0,0,0,0,0,1,0,0,1,0,0,0,0.07583895
0,0,0,0,0,0,1,0,1,0,0,0,0.07583895
1,0,0,0,0,0,0,0,1,0,0,0,0.33991595
0,1,0,0,0,0,0,0,1,0,0,0,0.33991595
0,0,1,0,0,0,0,0,1,0,0,0,0.33991595
0,0,0,1,0,0,0,0,1,0,0,0,0.33991595
0,0,0,0,1,0,0,0,1,0,0,0,0.33991595
0,0,0,0,0,1,0,0,1,0,0,0,0.33991595
0,0,0,0,0,0,1,0,1,0,0,0,0.33991595
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03646565
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.03646565
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.03646565
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.03646565
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.03646565
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.03646565
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.03646565
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02436125
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.02436125
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.02436125
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.02436125
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.02436125
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.02436125
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.02436125
1,0,0,0,0,0,0,0,1,0,0,0,0.06307195
0,1,0,0,0,0,0,0,1,0,0,0,0.06307195
0,0,1,0,0,0,0,0,1,0,0,0,0.06307195
0,0,0,1,0,0,0,0,1,0,0,0,0.06307195
0,0,0,0,1,0,0,0,1,0,0,0,0.06307195
0,0,0,0,0,1,0,0,1,0,0,0,0.06307195
0,0,0,0,0,0,1,0,1,0,0,0,0.06307195
1,0,0,0,0,0,0,0,1,0,0,0,0.02812795
0,1,0,0,0,0,0,0,1,0,0,0,0.02812795
0,0,1,0,0,0,0,0,1,0,0,0,0.02812795
0,0,0,1,0,0,0,0,1,0,0,0,0.02812795
0,0,0,0,1,0,0,0,1,0,0,0,0.02812795
0,0,0,0,0,1,0,0,1,0,0,0,0.02812795
0,0,0,0,0,0,1,0,1,0,0,0,0.02812795
1,0,0,0,0,0,0,1,0,0,0,0,-0.01243495
0,1,0,0,0,0,0,1,0,0,0,0,-0.01243495
0,0,1,0,0,0,0,1,0,0,0,0,-0.01243495
0,0,0,1,0,0,0,1,0,0,0,0,-0.01243495
0,0,0,0,1,0,0,1,0,0,0,0,-0.01243495
0,0,0,0,0,1,0,1,0,0,0,0,-0.01243495
0,0,0,0,0,0,1,1,0,0,0,0,-0.01243495
1,0,0,0,0,0,0,1,0,0,0,0,-0.01038735
0,1,0,0,0,0,0,1,0,0,0,0,-0.01038735
0,0,1,0,0,0,0,1,0,0,0,0,-0.01038735
0,0,0,1,0,0,0,1,0,0,0,0,-0.01038735
0,0,0,0,1,0,0,1,0,0,0,0,-0.01038735
0,0,0,0,0,1,0,1,0,0,0,0,-0.01038735
0,0,0,0,0,0,1,1,0,0,0,0,-0.01038735
1,0,0,0,0,0,0,0,0,0,1,0,0.05112395
0,1,0,0,0,0,0,0,0,0,1,0,0.05112395
0,0,1,0,0,0,0,0,0,0,1,0,0.05112395
0,0,0,1,0,0,0,0,0,0,1,0,0.05112395
0,0,0,0,1,0,0,0,0,0,1,0,0.05112395
0,0,0,0,0,1,0,0,0,0,1,0,0.05112395
0,0,0,0,0,0,1,0,0,0,1,0,0.05112395
1,0,0,0,0,0,0,0,0,0,1,0,0.04876995
0,1,0,0,0,0,0,0,0,0,1,0,0.04876995
0,0,1,0,0,0,0,0,0,0,1,0,0.04876995
0,0,0,1,0,0,0,0,0,0,1,0,0.04876995
0,0,0,0,1,0,0,0,0,0,1,0,0.04876995
0,0,0,0,0,1,0,0,0,0,1,0,0.04876995
0,0,0,0,0,0,1,0,0,0,1,0,0.04876995
1,0,0,0,0,0,0,0,1,0,0,0,-0.03460565
0,1,0,0,0,0,0,0,1,0,0,0,-0.03460565
0,0,1,0,0,0,0,0,1,0,0,0,-0.03460565
0,0,0,1,0,0,0,0,1,0,0,0,-0.03460565
0,0,0,0,1,0,0,0,1,0,0,0,-0.03460565
0,0,0,0,0,1,0,0,1,0,0,0,-0.03460565
0,0,0,0,0,0,1,0,1,0,0,0,-0.03460565
1,0,0,0,0,0,0,0,1,0,0,0,0.01896995
0,1,0,0,0,0,0,0,1,0,0,0,0.01896995
0,0,1,0,0,0,0,0,1,0,0,0,0.01896995
0,0,0,1,0,0,0,0,1,0,0,0,0.01896995
0,0,0,0,1,0,0,0,1,0,0,0,0.01896995
0,0,0,0,0,1,0,0,1,0,0,0,0.01896995
0,0,0,0,0,0,1,0,1,0,0,0,0.01896995
1,0,0,0,0,0,0,0,1,0,0,0,0.03966195
0,1,0,0,0,0,0,0,1,0,0,0,0.03966195
0,0,1,0,0,0,0,0,1,0,0,0,0.03966195
0,0,0,1,0,0,0,0,1,0,0,0,0.03966195
0,0,0,0,1,0,0,0,1,0,0,0,0.03966195
0,0,0,0,0,1,0,0,1,0,0,0,0.03966195
0,0,0,0,0,0,1,0,1,0,0,0,0.03966195
1,0,0,0,0,0,0,0,1,0,0,0,0.03645795
0,1,0,0,0,0,0,0,1,0,0,0,0.03645795
0,0,1,0,0,0,0,0,1,0,0,0,0.03645795
0,0,0,1,0,0,0,0,1,0,0,0,0.03645795
0,0,0,0,1,0,0,0,1,0,0,0,0.03645795
0,0,0,0,0,1,0,0,1,0,0,0,0.03645795
0,0,0,0,0,0,1,0,1,0,0,0,0.03645795
1,0,0,0,0,0,0,1,0,0,0,0,-0.03776585
0,1,0,0,0,0,0,1,0,0,0,0,-0.03776585
0,0,1,0,0,0,0,1,0,0,0,0,-0.03776585
0,0,0,1,0,0,0,1,0,0,0,0,-0.03776585
0,0,0,0,1,0,0,1,0,0,0,0,-0.03776585
0,0,0,0,0,1,0,1,0,0,0,0,-0.03776585
0,0,0,0,0,0,1,1,0,0,0,0,-0.03776585
1,0,0,0,0,0,0,1,0,0,0,0,-0.01478185
0,1,0,0,0,0,0,1,0,0,0,0,-0.01478185
0,0,1,0,0,0,0,1,0,0,0,0,-0.01478185
0,0,0,1,0,0,0,1,0,0,0,0,-0.01478185
0,0,0,0,1,0,0,1,0,0,0,0,-0.01478185
0,0,0,0,0,1,0,1,0,0,0,0,-0.01478185
0,0,0,0,0,0,1,1,0,0,0,0,-0.01478185
1,0,0,0,0,0,0,0,0,0,1,0,0.00179915
0,1,0,0,0,0,0,0,0,0,1,0,0.00179915
0,0,1,0,0,0,0,0,0,0,1,0,0.00179915
0,0,0,1,0,0,0,0,0,0,1,0,0.00179915
0,0,0,0,1,0,0,0,0,0,1,0,0.00179915
0,0,0,0,0,1,0,0,0,0,1,0,0.00179915
0,0,0,0,0,0,1,0,0,0,1,0,0.00179915
1,0,0,0,0,0,0,0,0,0,1,0,0.01883195
0,1,0,0,0,0,0,0,0,0,1,0,0.01883195
0,0,1,0,0,0,0,0,0,0,1,0,0.01883195
0,0,0,1,0,0,0,0,0,0,1,0,0.01883195
0,0,0,0,1,0,0,0,0,0,1,0,0.01883195
0,0,0,0,0,1,0,0,0,0,1,0,0.01883195
0,0,0,0,0,0,1,0,0,0,1,0,0.01883195
1,0,0,0,0,0,0,0,1,0,0,0,-0.04344005
0,1,0,0,0,0,0,0,1,0,0,0,-0.04344005
0,0,1,0,0,0,0,0,1,0,0,0,-0.04344005
0,0,0,1,0,0,0,0,1,0,0,0,-0.04344005
0,0,0,0,1,0,0,0,1,0,0,0,-0.04344005
0,0,0,0,0,1,0,0,1,0,0,0,-0.04344005
0,0,0,0,0,0,1,0,1,0,0,0,-0.04344005
1,0,0,0,0,0,0,0,1,0,0,0,-0.04261325
0,1,0,0,0,0,0,0,1,0,0,0,-0.04261325
0,0,1,0,0,0,0,0,1,0,0,0,-0.04261325
0,0,0,1,0,0,0,0,1,0,0,0,-0.04261325
0,0,0,0,1,0,0,0,1,0,0,0,-0.04261325
0,0,0,0,0,1,0,0,1,0,0,0,-0.04261325
0,0,0,0,0,0,1,0,1,0,0,0,-0.04261325
1,0,0,0,0,0,0,1,0,0,0,0,0.24949295
0,1,0,0,0,0,0,1,0,0,0,0,0.24949295
0,0,1,0,0,0,0,1,0,0,0,0,0.24949295
0,0,0,1,0,0,0,1,0,0,0,0,0.24949295
0,0,0,0,1,0,0,1,0,0,0,0,0.24949295
0,0,0,0,0,1,0,1,0,0,0,0,0.24949295
0,0,0,0,0,0,1,1,0,0,0,0,0.24949295
1,0,0,0,0,0,0,1,0,0,0,0,0.49625095
0,1,0,0,0,0,0,1,0,0,0,0,0.49625095
0,0,1,0,0,0,0,1,0,0,0,0,0.49625095
0,0,0,1,0,0,0,1,0,0,0,0,0.49625095
0,0,0,0,1,0,0,1,0,0,0,0,0.49625095
0,0,0,0,0,1,0,1,0,0,0,0,0.49625095
1,0,0,0,0,0,0,1,0,0,0,0,0.06622395
0,1,0,0,0,0,0,1,0,0,0,0,0.06622395
0,0,1,0,0,0,0,1,0,0,0,0,0.06622395
0,0,0,1,0,0,0,1,0,0,0,0,0.06622395
0,0,0,0,1,0,0,1,0,0,0,0,0.06622395
0,0,0,0,0,1,0,1,0,0,0,0,0.06622395
0,0,0,0,0,0,1,1,0,0,0,0,0.06622395
1,0,0,0,0,0,0,1,0,0,0,0,0.08508595
0,1,0,0,0,0,0,1,0,0,0,0,0.08508595
0,0,1,0,0,0,0,1,0,0,0,0,0.08508595
0,0,0,1,0,0,0,1,0,0,0,0,0.08508595
0,0,0,0,1,0,0,1,0,0,0,0,0.08508595
0,0,0,0,0,1,0,1,0,0,0,0,0.08508595
0,0,0,0,0,0,1,1,0,0,0,0,0.08508595
1,0,0,0,0,0,0,0,0,0,0,1,-0.03330835
0,1,0,0,0,0,0,0,0,0,0,1,-0.03330835
0,0,1,0,0,0,0,0,0,0,0,1,-0.03330835
0,0,0,1,0,0,0,0,0,0,0,1,-0.03330835
0,0,0,0,1,0,0,0,0,0,0,1,-0.03330835
0,0,0,0,0,1,0,0,0,0,0,1,-0.03330835
0,0,0,0,0,0,1,0,0,0,0,1,-0.03330835
1,0,0,0,0,0,0,0,0,0,0,1,-0.03678105
0,1,0,0,0,0,0,0,0,0,0,1,-0.03678105
0,0,1,0,0,0,0,0,0,0,0,1,-0.03678105
0,0,0,1,0,0,0,0,0,0,0,1,-0.03678105
0,0,0,0,1,0,0,0,0,0,0,1,-0.03678105
0,0,0,0,0,1,0,0,0,0,0,1,-0.03678105
0,0,0,0,0,0,1,0,0,0,0,1,-0.03678105
1,0,0,0,0,0,0,0,0,0,0,1,-0.01552795
0,1,0,0,0,0,0,0,0,0,0,1,-0.01552795
0,0,1,0,0,0,0,0,0,0,0,1,-0.01552795
0,0,0,1,0,0,0,0,0,0,0,1,-0.01552795
0,0,0,0,1,0,0,0,0,0,0,1,-0.01552795
0,0,0,0,0,1,0,0,0,0,0,1,-0.01552795
0,0,0,0,0,0,1,0,0,0,0,1,-0.01552795
1,0,0,0,0,0,0,0,0,0,0,1,-0.00286425
0,1,0,0,0,0,0,0,0,0,0,1,-0.00286425
0,0,1,0,0,0,0,0,0,0,0,1,-0.00286425
0,0,0,1,0,0,0,0,0,0,0,1,-0.00286425
0,0,0,0,1,0,0,0,0,0,0,1,-0.00286425
0,0,0,0,0,1,0,0,0,0,0,1,-0.00286425
0,0,0,0,0,0,1,0,0,0,0,1,-0.00286425
1,0,0,0,0,0,0,0,1,0,0,0,-0.00676875
0,1,0,0,0,0,0,0,1,0,0,0,-0.00676875
0,0,1,0,0,0,0,0,1,0,0,0,-0.00676875
0,0,0,1,0,0,0,0,1,0,0,0,-0.00676875
0,0,0,0,1,0,0,0,1,0,0,0,-0.00676875
0,0,0,0,0,1,0,0,1,0,0,0,-0.00676875
0,0,0,0,0,0,1,0,1,0,0,0,-0.00676875
1,0,0,0,0,0,0,0,1,0,0,0,0.02306495
0,1,0,0,0,0,0,0,1,0,0,0,0.02306495
0,0,1,0,0,0,0,0,1,0,0,0,0.02306495
0,0,0,1,0,0,0,0,1,0,0,0,0.02306495
0,0,0,0,1,0,0,0,1,0,0,0,0.02306495
0,0,0,0,0,1,0,0,1,0,0,0,0.02306495
0,0,0,0,0,0,1,0,1,0,0,0,0.02306495
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05746915
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05746915
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.05746915
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.05746915
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.05746915
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.05746915
0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-0.05746915
1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05154025
0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-0.05154025
0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-0.05154025
0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-0.05154025
0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-0.05154025
0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-0.05154025
